ID,Requirement Name,Requirement Text,Activity Name,Combined Score,Semantic Score,Bm25 Score,Lexical Score,Domain Score,Length_norm Score
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,2.1.2 Calibrate System,0.255,0.317,0.219,0.062,0.403,0.177
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,2.1.4 Repair System,0.286,0.435,0.182,0.062,0.403,0.177
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,2.1.5 Test System After Repairs,0.248,0.346,0.168,0.059,0.403,0.144
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,2.3.2 Regulate System Temperature,0.34,0.223,0.618,0.059,0.403,0.144
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,2.4.2 Analyze Radiation Exposure Data,0.238,0.125,0.647,0.0,0.0,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,3.1.1 Monitor Safety Standards (Automated safety checks),0.227,0.482,0.195,0.0,0.0,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,3.1.2 Report Safety Incidents (Automated logging and reporting),0.203,0.398,0.211,0.0,0.0,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,3.2.3 Implement Safety Measures (Automated actions to mitigate risk),0.22,0.421,0.241,0.0,0.0,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,3.3.3 Execute End-of-Life Deorbiting Procedures,0.207,0.197,0.462,0.0,0.0,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,4.1.3 Receive Resupply,0.271,0.264,0.596,0.0,0.0,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,4.2.1 Schedule Resupply Operations (Automated scheduling),0.285,0.306,0.594,0.0,0.0,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,4.2.2 Coordinate Resource Transfers (Remote coordination),0.291,0.17,0.771,0.0,0.0,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,4.2.3 Prepare Fiber for Transport (Automated handling and packaging),0.553,0.259,1.54,0.0,0.0,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,5.1.1 Initiate System Restarts,0.37,0.144,0.81,0.059,0.403,0.144
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,5.1.2 Activate Backup Systems,0.31,0.187,0.561,0.059,0.403,0.144
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,5.2.1 Receive Remote Commands,0.226,0.024,0.725,0.0,0.0,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,5.2.2 Execute Remote Overrides,0.22,-0.049,0.792,0.0,0.0,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,6.1.1 Capture Sensor Data (Automated and continuous),0.249,0.457,0.188,0.111,0.032,0.224
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,6.1.2 Log System Data,0.213,0.215,0.203,0.059,0.403,0.144
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,6.2.2 Identify Performance Bottlenecks,0.263,0.085,0.778,0.0,0.0,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,6.2.3 Generate Optimization Suggestions (Autonomous optimization algorithms),0.2,0.075,0.58,0.0,0.0,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,7.1.4 Verify Hardware Installation,0.272,0.14,0.743,0.0,0.0,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,7.2.4 Verify Software Installation,0.242,0.132,0.652,0.0,0.0,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,2.2.4 Transmit Launch Vehicle Power,0.233,0.075,0.688,0.0,0.0,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,2.3.4 Provide Local Heating,0.247,0.178,0.615,0.0,0.0,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,2.1.1.2 Monitor System Health,0.253,0.505,0.0,0.059,0.403,0.144
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,2.1.5.2 Remote Monitoring of Repair Testing,0.216,0.447,0.142,0.056,0.015,0.125
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,4.1.4 Store Preform at Target Parameters,0.221,0.055,0.671,0.0,0.0,0.0
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,1.1.4 Draw Fiber from Preform,0.253,0.244,0.434,0.071,0.119,0.167
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,1.1.5 Cool/ Anneal Fiber,0.418,0.52,0.654,0.077,0.119,0.204
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,1.1.6 Spool Fiber,0.206,0.335,0.165,0.077,0.119,0.204
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,1.1.7 Monitor Fiber Quality,0.269,0.191,0.552,0.071,0.119,0.167
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,1.1.8 Correct Defects,0.248,0.089,0.723,0.0,0.0,0.0
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,1.1.9 Adjust Production Parameters (Autonomous feedback loop),0.313,0.12,0.903,0.0,0.0,0.0
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,1.2.2 Analyze Production Efficiency,0.275,0.11,0.788,0.0,0.0,0.0
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,1.2.3 Detect Production Anomalies,0.242,0.055,0.743,0.0,0.0,0.0
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,2.1.2 Calibrate System,0.273,0.071,0.556,0.077,0.401,0.204
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,2.1.4 Repair System,0.298,0.082,0.627,0.077,0.401,0.204
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,2.4.3 Adjust Operations for Radiation Protection,0.269,0.178,0.687,0.0,0.0,0.0
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,3.1.2 Report Safety Incidents (Automated logging and reporting),0.288,0.049,0.903,0.0,0.0,0.0
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,3.1.3 Implement Policy Changes,0.264,0.057,0.813,0.0,0.0,0.0
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,4.2.3 Prepare Fiber for Transport (Automated handling and packaging),0.393,0.388,0.748,0.059,0.119,0.118
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,5.1.1 Initiate System Restarts,0.501,-0.025,1.434,0.071,0.401,0.167
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,5.1.2 Activate Backup Systems,0.35,0.035,0.864,0.071,0.401,0.167
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,5.1.3 Redirect Operations (Reconfiguration after faults),0.227,0.058,0.687,0.0,0.0,0.0
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,6.2.2 Identify Performance Bottlenecks,0.249,0.045,0.778,0.0,0.0,0.0
